blind_case_id,term_id,sense_id,context_id,context_role,context_slot,matched_surface_exact,block_id,chapter_id,sentence_id,content_sha256,context_sha256,source_text
blind_52b4b9b4b5d966891790f603,d2lce_c6c1c6e96c39b88a9f94e8d9,d2lce_c6c1c6e96c39b88a9f94e8d9,ctx_6c0d6d0d558005aaf9be6fc3,PRIMARY,C5,input gate,d2l_recurrent_modern_lstm_b020,d2l_recurrent_modern,sentence_d9eab84c98c32b0f1e563a2d,5dca5c30d09667c90ed8c7f0378328b9f18139891b58d13735d880f3e42c7028,8006c90c98149f20737509823d529a10e800a6abccc1da893da773aa251661ad,"If the forget gate is always approximately 1 and the input gate is always approximately 0, the past memory cells $\mathbf{C}_{t-1}$ will be saved over time and passed to the current time step."
blind_52b4b9b4b5d966891790f603,d2lce_c6c1c6e96c39b88a9f94e8d9,d2lce_c6c1c6e96c39b88a9f94e8d9,ctx_6a19e08d950ca7bef8fb4c89,PRIMARY,C3,input gate,d2l_recurrent_modern_lstm_b005,d2l_recurrent_modern,sentence_677a13b6f66d36d6302a385a,b3c049aeabeabb53e9775b793ce86f1addf8e527937ad51b8a8c2d6dd3fdbcd1,55d6325998de6f37ead7690202fa241d8477bbfbc7cbe68dcb7a98de772910a7,"### Input Gate, Forget Gate, and Output Gate"
blind_52b4b9b4b5d966891790f603,d2lce_c6c1c6e96c39b88a9f94e8d9,d2lce_c6c1c6e96c39b88a9f94e8d9,ctx_9ee60265b7c99b18fa9a46f2,PRIMARY,C4,input gate,d2l_recurrent_modern_lstm_b007,d2l_recurrent_modern,sentence_233f5dae07761e1a4528c1bc,8786cd0135697b270c7b754861ef2c97fb7f7333492b0c23b14c1d7b01335a01,bf83f81f27a1eb73359700492f280e4ac8bfb224cc3387212aa4a4bd23fd91d9,"![Computing the input gate, the forget gate, and the output gate in an LSTM model.](../img/lstm-0.svg)
:label:`lstm_0`"
blind_82cd72541ee30790b3a3273b,d2lce_52085fef12f840d2350b2049,d2lce_52085fef12f840d2350b2049,ctx_a07c31185d557a9cba947172,BACKUP,B1,caser,d2l_recommender_systems_seqrec_b005,d2l_recommender_systems,sentence_2782fb7a8705fe01395419b5,61cef2ad8b392cc69045d11760b0ed13e94bf53e7fbd68dc6013046ca32c7bd2,c316e3c242eed87faa84e6909be8255b5ab4bc6f98fb759eaaf556b1ebe57ce3,The goal of Caser is to recommend item by considering user general tastes as well as short-term intention.
blind_82cd72541ee30790b3a3273b,d2lce_52085fef12f840d2350b2049,d2lce_52085fef12f840d2350b2049,ctx_27b2e4936143566a8ca5e421,BACKUP,B2,caser,d2l_recommender_systems_seqrec_b016,d2l_recommender_systems,sentence_a0972456818b2b9f0adb09ec,8a49400dbf82bc6bd7c344a8d614847eb36f0ffb3e69cc62c2494b9bd446a22f,9f3a88d402de799d9dc16937414828780e6523e7b27a377661fc582532025529,The architecture of Caser is shown below:
blind_82cd72541ee30790b3a3273b,d2lce_52085fef12f840d2350b2049,d2lce_52085fef12f840d2350b2049,ctx_26a6365155d601f3009c3236,BACKUP,B3,caser,d2l_recommender_systems_seqrec_b017,d2l_recommender_systems,sentence_83121b0683367ef9a6f6ae98,4c8124024270c7dfedf48aa55166740d49df99da9d4f69febf44f5b0d8d3ba24,78b353ddd63170acda68b59e537d7dc4136b4c8109762fafd0e37b23e90786c7,![Illustration of the Caser Model](../img/rec-caser.svg)
blind_82cd72541ee30790b3a3273b,d2lce_52085fef12f840d2350b2049,d2lce_52085fef12f840d2350b2049,ctx_c48fb3f822f811ccbb8750b6,PRIMARY,C3,caser,d2l_recommender_systems_seqrec_b003,d2l_recommender_systems,sentence_c26e9a92679c70ae156ff685,fd78fac28fb3d1c8ba9f312905ce9903a0f28f92046c7a01abd102c3340a4999,b6a360495343f0f8a089eea64a3ae68eb8dfb9890e3e0b26352b0eee3d85e0cb,"The model we will introduce, Caser :cite:`Tang.Wang.2018`, short for convolutional sequence embedding recommendation model, adopts convolutional neural networks capture the dynamic pattern influences of users' recent activities."
blind_82cd72541ee30790b3a3273b,d2lce_52085fef12f840d2350b2049,d2lce_52085fef12f840d2350b2049,ctx_efedd61e884ed0fdc81eff25,PRIMARY,C4,caser,d2l_recommender_systems_seqrec_b003,d2l_recommender_systems,sentence_cc4e0ff54c598e39504930cb,8b62e12453d9654faf3a86272ae6769d458e560bf152950d08f12280d540c1e1,684df94a437d3298a84c71eb1f36aecf0ace43c8e84cb4ea465dcb3956674591,"The main component of Caser consists of a horizontal convolutional network and a vertical convolutional network, aiming to uncover the union-level and point-level sequence patterns, respectively."
blind_82cd72541ee30790b3a3273b,d2lce_52085fef12f840d2350b2049,d2lce_52085fef12f840d2350b2049,ctx_b400985b05d02328a55f0c52,PRIMARY,C2,caser,d2l_recommender_systems_seqrec_b021,d2l_recommender_systems,sentence_d6c3cc690e394aff5da8633b,03e5d55b50f33dc2759d510e8c9ff747a4be7b2aac9275ca5eb4d740ce1cae09,13f84e8637575225d01791446e8f0eb47a7f78048f09fd428a7329fc862ae1f8,"```{.python .input  n=4}
class Caser(nn.Block):
    def __init__(self, num_factors, num_users, num_items, L=5, d=16,
                 d_prime=4, drop_ratio=0.05, **kwargs):
        super(Caser, self).__init__(**kwargs)
        self.P = nn.Embedding(num_users, num_factors)
        self.Q = nn.Embedding(num_items, num_factors)
        self.d_prime, self.d = d_prime, d
        # Vertical convolution layer
        self.conv_v = nn.Conv2D(d_prime, (L, 1), in_channels=1)
        # Horizontal convolution layer
        h = [i + 1 for i in range(L)]
        self.conv_h, self.max_pool = nn.Sequential(), nn.Sequential()
        for i in h:
            self.conv_h.add(nn.Conv2D(d, (i, num_factors), in_channels=1))
            self.max_pool.add(nn.MaxPool1D(L - i + 1))
        # Fully-connected layer
        self.fc1_dim_v, self.fc1_dim_h = d_prime * num_factors, d * len(h)
        self.fc = nn.Dense(in_units=d_prime * num_factors + d * L,
                           activation='relu', units=num_factors)
        self.Q_prime = nn.Embedding(num_items, num_factors * 2)
        self.b = nn.Embedding(num_items, 1)
        self.dropout = nn.Dropout(drop_ratio)

    def forward(self, user_id, seq, item_id):
        item_embs = np.expand_dims(self.Q(seq), 1)
        user_emb = self.P(user_id)
        out, out_h, out_v, out_hs = None, None, None, []
        if self.d_prime:
            out_v = self.conv_v(item_embs)
            out_v = out_v.reshape(out_v.shape[0], self.fc1_dim_v)
        if self.d:
            for conv, maxp in zip(self.conv_h, self.max_pool):
                conv_out = np.squeeze(npx.relu(conv(item_embs)), axis=3)
                t = maxp(conv_out)
                pool_out = np.squeeze(t, axis=2)
                out_hs.append(pool_out)
            out_h = np.concatenate(out_hs, axis=1)
        out = np.concatenate([out_v, out_h], axis=1)
        z = self.fc(self.dropout(out))
        x = np.concatenate([z, user_emb], axis=1)
        q_prime_i = np.squeeze(self.Q_prime(item_id))
        b = np.squeeze(self.b(item_id))
        res = (x * q_prime_i).sum(1) + b
        return res
```"
blind_82cd72541ee30790b3a3273b,d2lce_52085fef12f840d2350b2049,d2lce_52085fef12f840d2350b2049,ctx_89f8785f0d47f0a72eb28a8d,PRIMARY,C1,caser,d2l_recommender_systems_seqrec_b020,d2l_recommender_systems,sentence_ff6999abe1481494f88a8061,e61731440f89e4123138286751b14b1b23b78a700964ec48330b756dcacf2c7a,d181d3fbe9f59babe127f11a0c985f50700c7e1aa5437658bb2e54919315b03b,"## Model Implementation
The following code implements the Caser model."
blind_82cd72541ee30790b3a3273b,d2lce_52085fef12f840d2350b2049,d2lce_52085fef12f840d2350b2049,ctx_f3d1cfd65cb60c18b67864a5,PRIMARY,C5,caser,d2l_recommender_systems_seqrec_b030,d2l_recommender_systems,sentence_65b6653cbfccefea9ccdce40,1ed16af86383a1f20e90aab5979f0d04147ebba0948a579e1b72669d031e4345,af4f79ff854880205d5a506c13d8ca71b26103c5b81b40e95e2d4d44e49def2b,"```{.python .input  n=7}
devices = d2l.try_all_gpus()
net = Caser(10, num_users, num_items, L)
net.initialize(ctx=devices, force_reinit=True, init=mx.init.Normal(0.01))
lr, num_epochs, wd, optimizer = 0.04, 8, 1e-5, 'adam'
loss = d2l.BPRLoss()
trainer = gluon.Trainer(net.collect_params(), optimizer,
                        {""learning_rate"": lr, 'wd': wd})

d2l.train_ranking(net, train_iter, test_iter, loss, trainer, test_seq_iter,
                  num_users, num_items, num_epochs, devices,
                  d2l.evaluate_ranking, candidates, eval_step=1)
```"
blind_3d2a8f57ca45b5bc455e652a,d2lce_c4e87e5ee47d3e26ba618290,d2lce_c4e87e5ee47d3e26ba618290,ctx_654cb542dec605b7a07f0d38,BACKUP,B1,convolutional neural networks,d2l_deep_learning_computation_model_construction_b032,d2l_deep_learning_computation,sentence_7ab04d8f07da1c8d3c9f9710,6456cd8f5c97da27809f754d167701f53c2e3ec7a9a7e0ef5bd810128316bec6,c6b7a829e888aadaeac522ab4d84267bf0949a2b2e0b8de0a552150485f3b595,"We exploit this versatility
throughout the following chapters,
such as when addressing
convolutional neural networks."
blind_3d2a8f57ca45b5bc455e652a,d2lce_c4e87e5ee47d3e26ba618290,d2lce_c4e87e5ee47d3e26ba618290,ctx_d32ca634c60e5bdb199798a6,BACKUP,B2,convolutional neural networks,d2l_convolutional_modern_index_b001,d2l_convolutional_modern,sentence_4b08f1470009e48006b44e05,2b9a367ff58792d134748a5cd50df6ed08b28c94fa0b36dd80e0df80a8eb5165,ca1082a0ae05cfc72ab636fb13130efb7e3da8485a1f2bcf5b04ab81126fbfb4,"# Modern Convolutional Neural Networks
:label:`chap_modern_cnn`"
blind_3d2a8f57ca45b5bc455e652a,d2lce_c4e87e5ee47d3e26ba618290,d2lce_c4e87e5ee47d3e26ba618290,ctx_d72570c9e0d6a16eed3d4320,BACKUP,B3,convolutional neural networks,d2l_optimization_lr_scheduler_b007,d2l_optimization,sentence_f1351f02c1b8d1a32749acc0,b07bb86b33969fd39776a647de0d44169a466df14bef5926b05603c97bf4270e,9a9f94d826f0a115fbd6218e2e836416c9912e850410a4d4883925fd75c7ac4d,"```{.python .input}
%matplotlib inline
from d2l import mxnet as d2l
from mxnet import autograd, gluon, init, lr_scheduler, np, npx
from mxnet.gluon import nn
npx.set_np()

net = nn.HybridSequential()
net.add(nn.Conv2D(channels=6, kernel_size=5, padding=2, activation='relu'),
        nn.MaxPool2D(pool_size=2, strides=2),
        nn.Conv2D(channels=16, kernel_size=5, activation='relu'),
        nn.MaxPool2D(pool_size=2, strides=2),
        nn.Dense(120, activation='relu'),
        nn.Dense(84, activation='relu'),
        nn.Dense(10))
net.hybridize()
loss = gluon.loss.SoftmaxCrossEntropyLoss()
device = d2l.try_gpu()

batch_size = 256
train_iter, test_iter = d2l.load_data_fashion_mnist(batch_size=batch_size)

# The code is almost identical to `d2l.train_ch6` defined in the 
# lenet section of chapter convolutional neural networks
def train(net, train_iter, test_iter, num_epochs, loss, trainer, device):
    net.initialize(force_reinit=True, ctx=device, init=init.Xavier())
    animator = d2l.Animator(xlabel='epoch', xlim=[0, num_epochs],
                            legend=['train loss', 'train acc', 'test acc'])
    for epoch in range(num_epochs):
        metric = d2l.Accumulator(3)  # train_loss, train_acc, num_examples
        for i, (X, y) in enumerate(train_iter):
            X, y = X.as_in_ctx(device), y.as_in_ctx(device)
            with autograd.record():
                y_hat = net(X)
                l = loss(y_hat, y)
            l.backward()
            trainer.step(X.shape[0])
            metric.add(l.sum(), d2l.accuracy(y_hat, y), X.shape[0])
            train_loss = metric[0] / metric[2]
            train_acc = metric[1] / metric[2]
            if (i + 1) % 50 == 0:
                animator.add(epoch + i / len(train_iter),
                             (train_loss, train_acc, None))
        test_acc = d2l.evaluate_accuracy_gpu(net, test_iter)
        animator.add(epoch + 1, (None, None, test_acc))
    print(f'train loss {train_loss:.3f}, train acc {train_acc:.3f}, '
          f'test acc {test_acc:.3f}')
```"
blind_3d2a8f57ca45b5bc455e652a,d2lce_c4e87e5ee47d3e26ba618290,d2lce_c4e87e5ee47d3e26ba618290,ctx_ae21d86ceba363f31d12fca3,PRIMARY,C1,convolutional neural networks,d2l_preface_index_b022,d2l_preface,sentence_bf72dc8151fca388a6abaa77,c858d06dde8d1b92cd97b8b5bee9e4abe0fa8d213b51bbc09d20b3e5b3c68873,149e35f5004e67b716976a9d4f2913315010bd193e8e945fb8dd6c587afab3d8,"Next, :numref:`chap_cnn` and :numref:`chap_modern_cnn`,
introduce convolutional neural networks (CNNs), 
powerful tools that form the backbone 
of most modern computer vision systems."
blind_3d2a8f57ca45b5bc455e652a,d2lce_c4e87e5ee47d3e26ba618290,d2lce_c4e87e5ee47d3e26ba618290,ctx_7d255ebc2d354c8e85c00cb4,PRIMARY,C2,convolutional neural networks,d2l_convolutional_neural_networks_index_b001,d2l_convolutional_neural_networks,sentence_de1a5ce03ba43dcf9380b546,02f6c169354f041c310b6e7363fa8dc59cac81af4477ba51d42f16a6b70d55fd,78e5cfd42c7f56cfc519fe9035eaa3867c2cd617be966b7a9158e8c5e70058dd,"# Convolutional Neural Networks
:label:`chap_cnn`"
blind_3d2a8f57ca45b5bc455e652a,d2lce_c4e87e5ee47d3e26ba618290,d2lce_c4e87e5ee47d3e26ba618290,ctx_ffd36cb1d841c0421cbd90cc,PRIMARY,C5,cnns,d2l_recurrent_neural_networks_index_b005,d2l_recurrent_neural_networks,sentence_b3798d7240c67f79bb65225e,8273046fad3d8d335c9d128e0320408240f4012e1811126b296738121fdab1c4,56655a1443c854179e4be71ce7dd8ac0c42b8cf873fa343f2b6d0d5a5f27e457,"In short, while CNNs can efficiently process spatial information, *recurrent neural networks* (RNNs) are designed to better handle sequential information."
blind_3d2a8f57ca45b5bc455e652a,d2lce_c4e87e5ee47d3e26ba618290,d2lce_c4e87e5ee47d3e26ba618290,ctx_9ddb8f2418fda4eee49c9494,PRIMARY,C3,convolutional neural networks,d2l_introduction_index_b132,d2l_introduction,sentence_6c97a4a20050b15946fd48a2,7421665a2152817221e204576f333e86ba447b29e6792bace8fb376fc6f9ad58,3ee3c04f6c5c152acbc12e26bdc5256286a0bff431515670b8a435ed0c51dbad,"This is also one of the reasons why many of the mainstays
of deep learning, such as multilayer perceptrons
:cite:`McCulloch.Pitts.1943`, convolutional neural networks
:cite:`LeCun.Bottou.Bengio.ea.1998`, long short-term memory
:cite:`Hochreiter.Schmidhuber.1997`,
and Q-Learning :cite:`Watkins.Dayan.1992`,
were essentially ""rediscovered"" in the past decade,
after laying comparatively dormant for considerable time."
blind_3d2a8f57ca45b5bc455e652a,d2lce_c4e87e5ee47d3e26ba618290,d2lce_c4e87e5ee47d3e26ba618290,ctx_cba7a66d443fedea8b0f37bf,PRIMARY,C4,cnns,d2l_attention_mechanisms_self_attention_and_positional_encoding_b002,d2l_attention_mechanisms,sentence_e9773094eed8fd27302cd957,87399d9dcbd6873e89e75f2933a522963be478102f3e7f5121173f6396b4794b,38a2428b88b76a2879e9c5cde628801cac5db60f0310197a3c6d425206525ded,"In deep learning,
we often use CNNs or RNNs to encode a sequence."
