context_id,document_id,chapter_id,block_id,sentence_id,source_text,source_start_offset,source_end_offset,term_start_offset,term_end_offset,source_hash,origin,extraction_method,context_role,context_type,sense_id,scope_id,audit_status,audit_reason,eligible_for_c_primary_support,eligible_for_c_support,parent_record_id,parent_record_sha256,transformation_id,transformation_version
ctx_970ad81dffba31509dfed788,document,d2l_appendix_mathematics_for_deep_learning,d2l_appendix_mathematics_for_deep_learning_integral_calculus_b002,sentence_4e0cf1638127a80d17c5140b,"The other pillar, integration, starts out seeming a rather disjoint question, ""What is the area underneath this curve?""  While seemingly unrelated, integration is tightly intertwined with the differentiation via what is known as the *fundamental theorem of calculus*.",88,355,18,29,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C1,d2lce_9372cdb5752db6ba6fa38fbd,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_970ad81dffba31509dfed788,20f817a5a033a42b63ba799653bf65aeaa6d6ee1b1c73cad8c63f08467d4c079,d2l_methodology_corpus_origin_audit,1.0.0
ctx_97626c8a07aa5d9bfd5cd128,document,d2l_computational_performance,d2l_computational_performance_multiple_gpus_concise_b007,sentence_0546ad47666330d1edd4c5aa,"```{.python .input}
#@save
def resnet18(num_classes):
    """"""A slightly modified ResNet-18 model.""""""
    def resnet_block(num_channels, num_residuals, first_block=False):
        blk = nn.Sequential()
        for i in range(num_residuals):
            if i == 0 and not first_block:
                blk.add(d2l.Residual(
                    num_channels, use_1x1conv=True, strides=2))
            else:
                blk.add(d2l.Residual(num_channels))
        return blk

    net = nn.Sequential()
    # This model uses a smaller convolution kernel, stride, and padding and
    # removes the maximum pooling layer
    net.add(nn.Conv2D(64, kernel_size=3, strides=1, padding=1),
            nn.BatchNorm(), nn.Activation('relu'))
    net.add(resnet_block(64, 2, first_block=True),
            resnet_block(128, 2),
            resnet_block(256, 2),
            resnet_block(512, 2))
    net.add(nn.GlobalAvgPool2D(), nn.Dense(num_classes))
    return net
```",0,960,696,705,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C3,d2lce_4abd762bcd34d370b4fe6498,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_97626c8a07aa5d9bfd5cd128,6a923d2f055f5ad0039835a600926fc75b1b41aaeed5231b7269c6a7384c95bc,d2l_methodology_corpus_origin_audit,1.0.0
ctx_97859a8cd0781c52d0d6f199,document,d2l_recurrent_modern,d2l_recurrent_modern_bi_rnn_b029,sentence_a1d0023ec0c859f1fb50727f,Bidirectional RNNs were introduced by :cite:`Schuster.Paliwal.1997`.,0,68,0,18,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C3,d2lce_80f4d6555a6ea1d2e5e881a1,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_97859a8cd0781c52d0d6f199,5d09047853c17cb732ccfed5d61017e71c28bbab222fbde86cdcd05fe1422008,d2l_methodology_corpus_origin_audit,1.0.0
ctx_981520000f6c76ee266ec54f,document,d2l_convolutional_modern,d2l_convolutional_modern_densenet_b002,sentence_24a574cc50cf9216d68894d1,*DenseNet* (dense convolutional network) is to some extent the logical extension of this :cite:`Huang.Liu.Van-Der-Maaten.ea.2017`.,92,222,1,9,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C2,d2lce_20dc13bc32661f00e7c68b89,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_981520000f6c76ee266ec54f,57e170a118bd6dc90f882c98f258bc684605d7d751289bcd3a7d6ee4dd8113f2,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9833851b704f88b40f938e09,document,d2l_natural_language_processing_pretraining,d2l_natural_language_processing_pretraining_bert_b046,sentence_ff9ea05ed03cad1e57ad126c,"With the ground truth labels `mlm_Y` of the predicted tokens `mlm_Y_hat` under masks,
we can calculate the cross-entropy loss of the masked language model task in BERT pretraining.",0,180,9,21,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C2,d2lce_d0b3a65c5f21e6064395a475,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_9833851b704f88b40f938e09,2ce87c4bf8f4d5b314735856b7d3ee5a75338243560dcb7f3e72cbb81ac54f33,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9860b0e4dbe6809813dc296b,document,d2l_optimization,d2l_optimization_sgd_b030,sentence_f53ca332e6c2e1c20757da10,"On the other hand, if we use a polynomial decay where the learning rate decays with the inverse square root of the number of steps, convergence gets better after only 50 steps.",313,489,88,95,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C2,d2lce_98211ac6b2c27c6359ce6dae,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_9860b0e4dbe6809813dc296b,cf0939bcbcc36cf956c572d3172f46fa6ccbace4b6f09ce166bc3434fa49a6ff,d2l_methodology_corpus_origin_audit,1.0.0
ctx_98e49b6d58da3c32d077b667,document,d2l_appendix_mathematics_for_deep_learning,d2l_appendix_mathematics_for_deep_learning_statistics_b014,sentence_15c9bbe2fb148188a88cfd9b,"In this section, we introduce three common methods to evaluate and compare estimators: the mean squared error, the standard deviation, and statistical bias.",81,237,139,155,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C1,d2lce_b5d6207f8142a696435e27e0,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_98e49b6d58da3c32d077b667,0c0c2adc871a5ae43f62a3582e8843065c39e079821584ab829a0fd155de66b5,d2l_methodology_corpus_origin_audit,1.0.0
ctx_993688889952b7346efdcaf7,document,d2l_computer_vision,d2l_computer_vision_anchor_b032,sentence_a9f5b25456126eb7b7d09fcd,"During the prediction,
for each image
we generate multiple anchor boxes,
predict classes and offsets for all the anchor boxes,
adjust their positions according to the predicted offsets to obtain the predicted bounding boxes,
and finally only output those 
predicted bounding boxes that satisfy certain criteria.",337,648,93,100,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C2,d2lce_e749bbd007351d6963f2bbd0,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_993688889952b7346efdcaf7,c020c432b4da382a9585e4e4e9fdacd7b06582e6b597ec15a9390e00424cd5bc,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9a06089aea8285a7f38f5e36,document,d2l_multilayer_perceptrons,d2l_multilayer_perceptrons_numerical_stability_and_init_b010,sentence_8bddffb294d670f9c278eb0e,### (**Vanishing Gradients**),0,29,7,26,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C1,d2lce_d7976d0b101e65c34c011871,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_9a06089aea8285a7f38f5e36,cad03e9ccaa7f8a7f77c570b5015546be61d3eb6bd98659983f6657681cd6917,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9a25a4253bc511ca8268d02a,document,d2l_preliminaries,d2l_preliminaries_linear_algebra_b022,sentence_c0c69e53d0a3344cac8170d5,"### Length, Dimensionality, and Shape",0,37,12,26,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C2,d2lce_f3dedf5fcd54a46940474022,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_9a25a4253bc511ca8268d02a,827919b225e536077c854a352144d3b8942ad1a3638071ddada8f890f3f8050a,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9a721a5919d4be82909eca25,document,d2l_recommender_systems,d2l_recommender_systems_mf_b002,sentence_77af6126dc08c3062e7a3c7c,"Although the final score was the result of an ensemble solution (i.e., a combination of many algorithms), the matrix factorization algorithm played a critical role in the final blend.",966,1149,110,130,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C2,d2lce_bbf89ef89c96205886255dcf,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_9a721a5919d4be82909eca25,74c7e35dfe775e6b45a9e6befbf62ba4ea91e9cb2d60804594fac96c3ec4e38b,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9ad5e74698b23886119deb3e,document,d2l_optimization,d2l_optimization_sgd_b063,sentence_fed4b0fe788b5ee2fd3b2a63,"To see why this is preferable consider the converse, namely that we are sampling $n$ observations from the discrete distribution *with replacement*.",416,564,85,97,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C1,d2lce_4f85955c4fd10e184dc97d32,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_9ad5e74698b23886119deb3e,fb7302d78442fab5d5884d4aac4009be13f71a385e6b9fdcf9a2ee3e152dede5,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9af45708693a272ccbee02ce,document,d2l_computer_vision,d2l_computer_vision_anchor_b013,sentence_9a9e0d6e5fbccd872bfa6d8b,"```{.python .input}
#@tab pytorch
#@save
def multibox_prior(data, sizes, ratios):
    """"""Generate anchor boxes with different shapes centered on each pixel.""""""
    in_height, in_width = data.shape[-2:]
    device, num_sizes, num_ratios = data.device, len(sizes), len(ratios)
    boxes_per_pixel = (num_sizes + num_ratios - 1)
    size_tensor = d2l.tensor(sizes, device=device)
    ratio_tensor = d2l.tensor(ratios, device=device)
    # Offsets are required to move the anchor to the center of a pixel.",0,501,436,443,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C1,d2lce_e749bbd007351d6963f2bbd0,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_9af45708693a272ccbee02ce,f7a46a71bae9718e25ef6b80e2eeadc66c621230762aaab4d7ccad807ee574cb,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9afa421e80e79b49583f6bb8,document,d2l_natural_language_processing_pretraining,d2l_natural_language_processing_pretraining_word2vec_b019,sentence_cb5a6526da0bdc717a0af1b5,"For context window size $m$,
the likelihood function of the skip-gram model
is the probability of generating all context words
given any center word:",253,402,60,75,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C2,d2lce_9cee0f2f668259a2568b89f4,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_9afa421e80e79b49583f6bb8,fc192d5fb2022954167c7ac1eb8ab8775ad95857bff5fd3c3122ebbc0d0b360f,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9b15a3bec2eb4c48b77389f6,document,d2l_computer_vision,d2l_computer_vision_transposed_conv_b039,sentence_3ef8b3644e75a3eb46bc68a8,"Therefore, 
the transposed convolutional layer
can just exchange the forward propagation function
and the backpropagation function of the convolutional layer:
its forward propagation 
and backpropagation functions
multiply their input vector with 
$\mathbf{W}^\top$ and $\mathbf{W}$, respectively.",555,852,16,46,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C3,d2lce_b63485c15ac13f80b0d98676,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_9b15a3bec2eb4c48b77389f6,a966eb0cfeaaa333921c2d3da05abc26f7326021509292f6d88d28008f9e7698,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9b75794de1b3d229a80c72a0,document,d2l_recurrent_modern,d2l_recurrent_modern_lstm_b062,sentence_bade97cf1b5d2b76a35c0ec6,Pay special attention to the training and inference cost.,320,377,12,21,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C1,d2lce_4a5f20bb32b66b1f07d9f37a,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_9b75794de1b3d229a80c72a0,3041d994995368251698390e9a350674cd58fd6843a0074951b2f749f28462d8,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9c41d73d1f8f74867815db48,document,d2l_natural_language_processing_pretraining,d2l_natural_language_processing_pretraining_bert_dataset_b002,sentence_843ebe0ec784d11fdd66cfb1,"On the other hand,
the off-the-shelf pretrained BERT model
may not fit for applications from specific domains like medicine.",438,562,37,52,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C1,d2lce_e27a9787bb13f8580103adc4,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_9c41d73d1f8f74867815db48,6d0c61f8471150572f875f702b01058fb73d80e510efc55bd41bae3d080d058e,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9c7cb530892c541864a886a0,document,d2l_convolutional_modern,d2l_convolutional_modern_alexnet_b022,sentence_cc160b0992ec0f0139ab7abe,"Again, GPUs shine here with buses that are at least 10 times as wide as many CPUs.",1191,1273,28,33,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C2,d2lce_0e100796a86968fbdb5730e8,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_9c7cb530892c541864a886a0,3d79cca82bfec5fa0e8d66a0260f2edcbe74e41adb3c87606e78df2d0115a08d,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9cde2630c518ac4fbc4f9a3d,document,d2l_computer_vision,d2l_computer_vision_index_b003,sentence_4369cda53a0ff8035999d508,"Since deep neural networks can effectively represent images in multiple levels, 
such layerwise representations have been successfully 
used in various computer vision tasks such as *object detection*, *semantic segmentation*, and *style transfer*.",392,640,203,224,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C2,d2lce_2e41378b04489016bfe5707a,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_9cde2630c518ac4fbc4f9a3d,9fa0c5019508a2ee205df495e9a07f660fd493807cd8a6ca1ea642631a65ae3b,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9d1a3070565f618918c563b1,document,d2l_computer_vision,d2l_computer_vision_image_augmentation_b049,sentence_fdf0ac64fa29a0714f241ec0,### Multi-GPU Training,0,22,4,22,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C1,d2lce_6898a7f7f35ca368f75fda48,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_9d1a3070565f618918c563b1,e41d8a0546fd0e71cf259f29e66c86bd09cd47ead86099e849f49453e652acf8,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9d639b375fad74fc47d1c470,document,d2l_computational_performance,d2l_computational_performance_hardware_b060,sentence_c4c07f95edf9a089a76d81a0,"(remote CPU)        | 120 ns | TinyMemBench on Broadwell E5-2690v4             |
| Intel Optane random read                   | 305 ns | UCSD Non-Volatile Systems Lab                   |
| Send 4KB over 100 Gbps HPC fabric          |   1 μs | MVAPICH2 over Intel Omni-Path                   |
| Compress 1KB with Google Snappy            |   3 μs |                                                 |
| Send 4KB over 10 Gbps ethernet             |  10 μs |                                                 |
| Write 4KB randomly to NVMe SSD             |  30 μs | DC P3608 NVMe SSD (QOS 99% is 500μs)            |
| Transfer 1MB to/from NVLink GPU            |  30 μs | ~33GB/s on NVIDIA 40GB NVLink                 |
| Transfer 1MB to/from PCI-E GPU             |  80 μs | ~12GB/s on PCIe 3.0 x16 link                  |
| Read 4KB randomly from NVMe SSD            | 120 μs | DC P3608 NVMe SSD (QOS 99%)                     |
| Read 1MB sequentially from NVMe SSD        | 208 μs | ~4.8GB/s DC P3608 NVMe SSD                    |
| Write 4KB randomly to SATA SSD             | 500 μs | DC S3510 SATA SSD (QOS 99.9%)                   |
| Read 4KB randomly from SATA SSD            | 500 μs | DC S3510 SATA SSD (QOS 99.9%)                   |
| Round trip within same datacenter          | 500 μs | One-way ping is ~250μs                          |
| Read 1MB sequentially from SATA SSD        |   2 ms | ~550MB/s DC S3510 SATA SSD                    |
| Read 1MB sequentially from disk            |   5 ms | ~200MB/s server HDD                           |
| Random Disk Access (seek+rotation)         |  10 ms |                                                 |
| Send packet CA->Netherlands->CA            | 150 ms |                                                 |
:label:`table_latency_numbers`",1621,3418,534,537,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C2,d2lce_c6d5679eb20ff0719dfc35b2,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_9d639b375fad74fc47d1c470,b158b9f34871980ae7f9d8c8118bfaae1b85a64d18e9366d93225b3e78ffb0fc,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9d859bd559e44bb8d2a5c8c9,document,d2l_introduction,d2l_introduction_index_b134,sentence_ef38d43fece9684cca7f6d3a,"One of the key challenges in designing scalable algorithms
  is that the workhorse of deep learning optimization,
  stochastic gradient descent, relies on relatively
  small minibatches of data to be processed.",2987,3197,174,185,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C1,d2lce_04b7107b328dedc7c1f9af65,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_9d859bd559e44bb8d2a5c8c9,d56ff73a8cbefd262762aa00b51f953e5ca89ddab8dde86a5a361e8219daa340,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9da76510076ac845d1b3b0b1,document,d2l_recurrent_modern,d2l_recurrent_modern_lstm_b062,sentence_bade97cf1b5d2b76a35c0ec6,Pay special attention to the training and inference cost.,320,377,42,51,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,UNSELECTED,C4,d2lce_1ff0c13e857af8ab6956fc96,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,False,ctx_9da76510076ac845d1b3b0b1,e4946792df1b2bfc52a3edf90937caa25a0edd0e85e62acef4589c8f28b4560d,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9dd2818707ebbd9b97accac9,document,d2l_attention_mechanisms,d2l_attention_mechanisms_attention_cues_b022,sentence_bdf0d1b0c8c18c36c677dbf8,"Its input `matrices` has the shape (number of rows for display, number of columns for display, number of queries, number of keys).",72,202,124,128,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C1,d2lce_776fd3328d5e31aeebe484ec,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_9dd2818707ebbd9b97accac9,22d7300f7023becdb57528fa8dcae4fd31dd7f1801e10d5265a092c0dadb2853,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9ddb8f2418fda4eee49c9494,document,d2l_introduction,d2l_introduction_index_b132,sentence_6c97a4a20050b15946fd48a2,"This is also one of the reasons why many of the mainstays
of deep learning, such as multilayer perceptrons
:cite:`McCulloch.Pitts.1943`, convolutional neural networks
:cite:`LeCun.Bottou.Bengio.ea.1998`, long short-term memory
:cite:`Hochreiter.Schmidhuber.1997`,
and Q-Learning :cite:`Watkins.Dayan.1992`,
were essentially ""rediscovered"" in the past decade,
after laying comparatively dormant for considerable time.",576,992,137,166,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C1,d2lce_c4e87e5ee47d3e26ba618290,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_9ddb8f2418fda4eee49c9494,3ee3c04f6c5c152acbc12e26bdc5256286a0bff431515670b8a435ed0c51dbad,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9ece3b19ead5f1ddd09582aa,document,d2l_recommender_systems,d2l_recommender_systems_ranking_b018,sentence_d47bb26306f57d20b41292c8,"Similar to BPR, it aims to optimize for relevant distance between positive and negative samples instead of absolute outputs, making it well suited to recommender systems.",94,264,11,14,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C2,d2lce_0dbb5a3cc045f69a43d09a7a,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_9ece3b19ead5f1ddd09582aa,9a6b0bb5f7f0190d7537f960205a5d522b1c4a457f8fc395285d60ffbe3469c6,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9ee09ec62e9e9e56a663ed36,document,d2l_multilayer_perceptrons,d2l_multilayer_perceptrons_mlp_b002,sentence_3cc6a9c28a38d4573d8dbb9a,"In :numref:`chap_linear`, we introduced
softmax regression (:numref:`sec_softmax`),
implementing the algorithm from scratch
(:numref:`sec_softmax_scratch`) and using high-level APIs
(:numref:`sec_softmax_concise`),
and training classifiers to recognize
10 categories of clothing from low-resolution images.",0,306,48,58,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C1,d2lce_3b6a75bdbf023ea1f3ed2cc8,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_9ee09ec62e9e9e56a663ed36,05cf9b553c93706aa49ec59170a0e9fdac8a52cae7946e0e1899a6499e6a2982,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9ee60265b7c99b18fa9a46f2,document,d2l_recurrent_modern,d2l_recurrent_modern_lstm_b007,sentence_233f5dae07761e1a4528c1bc,"![Computing the input gate, the forget gate, and the output gate in an LSTM model.](../img/lstm-0.svg)
:label:`lstm_0`",0,118,16,26,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C1,d2lce_c6c1c6e96c39b88a9f94e8d9,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_9ee60265b7c99b18fa9a46f2,bf83f81f27a1eb73359700492f280e4ac8bfb224cc3387212aa4a4bd23fd91d9,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9eee0f64aed93d6db84ffda8,document,d2l_preliminaries,d2l_preliminaries_ndarray_b089,sentence_9b1573ddf9d95ed5b5a7a4d1,"In the following example, we demonstrate this with Python's `id()` function,
which gives us the exact address of the referenced object in memory.",227,372,102,109,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,CONTRASTIVE,C2,d2lce_89406dadb8c277a1b688698c,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_9eee0f64aed93d6db84ffda8,554c426448a07547775d6ab096acbdb9a833ac99ba4ca848fb8d6c7aba4a8cc4,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9f1f16a2e87c55fefeca14cc,document,d2l_introduction,d2l_introduction_index_b053,sentence_7d167405c23067f0aa7d9e89,"If you followed that much then you already understand
the high-level idea behind linear regression.",878,977,81,98,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C1,d2lce_d8d3db5e12791f4de99286be,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_9f1f16a2e87c55fefeca14cc,9f02e8a885423ab30511d9de35233ebd4f1b535a1d6b8f2fc9c6ece22bfde7f6,d2l_methodology_corpus_origin_audit,1.0.0
ctx_9f96534b3ab6f71f9412e1e5,document,d2l_multilayer_perceptrons,d2l_multilayer_perceptrons_mlp_b070,sentence_3aa539bb7db21db2db34db0b,"And as we saw with the sigmoid function,
as the input moves away from 0 in either direction,
the derivative of the tanh function approaches 0.",135,277,115,128,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C3,d2lce_658174b1687c73f5aa1957ab,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_9f96534b3ab6f71f9412e1e5,0ab03a3a2dfd7b12895a1fb4e4b532d02b1401d236f6792b853ecf411acd9880,d2l_methodology_corpus_origin_audit,1.0.0
